data_year,groupb_arrestee_id,weapon_code,weapon_id
2024,52073854,01,51
2024,52073850,01,51
2024,52319065,01,51
2024,52319033,01,51
2024,52319038,01,51
2024,52319034,01,51
2024,52319036,01,51
2024,52319041,01,51
2024,52319035,01,51
2024,52319037,01,51
2024,53072241,01,51
2024,53072244,01,51
2024,53072239,01,51
2024,53072245,01,51
2024,53072252,01,51
2024,53072240,01,51
2024,53072253,01,51
2024,53072243,01,51
2024,53386577,01,51
2024,53072260,01,51
2024,53072266,01,51
2024,53072258,01,51
2024,53072262,01,51
2024,53072265,01,51
2024,53072259,01,51
2024,53072268,01,51
2024,53072248,01,51
2024,53072255,01,51
2024,53072264,01,51
2024,53072270,12,5
2024,53072247,01,51
2024,53072251,01,51
2024,53386579,01,51
2024,53386578,01,51
2024,53386580,01,51
2024,53697866,01,51
2024,53698070,01,51
2024,53698075,01,51
2024,53698071,01,51
2024,53698074,01,51
2024,53698078,01,51
2024,54447679,01,51
2024,54447681,01,51
2024,54447683,01,51
2024,54447686,01,51
2024,54447685,01,51
2024,54648724,01,51
2024,54648723,01,51
2024,54648737,01,51
2024,54648741,01,51
2024,54648736,01,51
2024,54648734,01,51
2024,54648868,01,51
2024,54648870,01,51
2024,54648871,01,51
2024,54648872,01,51
2024,55170727,01,51
2024,55170729,01,51
2024,55170722,01,51
2024,55170723,16,52
2024,55170724,01,51
2024,55170725,01,51
2024,55170728,01,51
2024,55170730,01,51
2024,55170726,01,51
2024,55485246,01,51
2024,55485269,01,51
2024,55485254,01,51
2024,55485252,01,51
2024,55485257,01,51
2024,55485242,01,51
2024,55485240,01,51
2024,55485243,01,51
2024,55485249,01,51
2024,55485272,01,51
2024,55836643,01,51
2024,55836644,01,51
2024,56645106,01,51
2024,56645181,01,51
2024,56645154,01,51
2024,56645166,01,51
2024,56645202,01,51
2024,56645206,01,51
2024,56645200,01,51
2024,56645204,01,51
2024,56645193,01,51
2024,56645212,01,51
2024,56645192,01,51
2024,56645209,01,51
2024,56645248,01,51
2024,56645253,01,51
2024,56645326,01,51
2024,56645590,01,51
2024,56645655,01,51
2024,56645333,01,51
2024,56645343,01,51
2024,56645322,01,51
2024,56645336,01,51
2024,56645385,01,51
2024,56645374,01,51
2024,56645409,01,51
2024,56645421,01,51
2024,56645431,01,51
2024,56645427,01,51
2024,56645454,01,51
2024,56645466,01,51
2024,56645472,01,51
2024,56645467,01,51
2024,56645450,01,51
2024,56645457,01,51
2024,52322129,01,51
2024,52322145,01,51
2024,52322144,01,51
2024,52322137,01,51
2024,52322131,01,51
2024,52722832,01,51
2024,52722842,01,51
2024,52722835,01,51
2024,52722843,01,51
2024,52722848,01,51
2024,52722806,01,51
2024,53072257,01,51
2024,53072271,01,51
2024,53072263,01,51
2024,53072267,01,51
2024,53388345,01,51
2024,53388351,01,51
2024,53388338,01,51
2024,53388342,01,51
2024,53388362,01,51
2024,53700093,01,51
2024,53700102,01,51
2024,53700098,01,51
2024,53700101,01,51
2024,53700110,01,51
2024,53700115,01,51
2024,54088132,01,51
2024,54088144,01,51
2024,54088151,01,51
2024,54088160,01,51
2024,54449741,01,51
2024,54449747,01,51
2024,54650308,01,51
2024,54650301,01,51
2024,54650306,01,51
2024,54650316,01,51
2024,54650344,01,51
2024,54650295,01,51
2024,54650312,01,51
2024,52076454,01,51
2024,52076474,01,51
2024,52076482,01,51
2024,52076487,01,51
2024,52076477,01,51
2024,52076425,01,51
2024,52076469,01,51
2024,52076473,01,51
2024,52076485,01,51
2024,52076432,01,51
2024,52076480,01,51
2024,52076489,01,51
2024,52076446,01,51
2024,52076467,12,5
2024,52076428,01,51
2024,52076494,01,51
2024,52076505,01,51
2024,52076510,01,51
2024,52076459,01,51
2024,52076435,01,51
2024,52076455,01,51
2024,52076460,01,51
2024,52076468,01,51
2024,52076445,01,51
2024,52322730,01,51
2024,52322743,01,51
2024,52322741,01,51
2024,52322735,01,51
2024,52322709,01,51
2024,52322713,01,51
2024,52322733,01,51
2024,52322746,01,51
2024,52322715,01,51
2024,52322711,01,51
2024,52322719,01,51
2024,52322707,01,51
2024,52322716,01,51
2024,52322721,01,51
2024,52322724,01,51
2024,52322760,01,51
2024,52322734,01,51
2024,52322704,01,51
2024,52322737,01,51
2024,52322758,01,51
2024,52322767,01,51
2024,52322723,01,51
2024,52322732,01,51
2024,52322755,01,51
2024,52322762,01,51
2024,52322725,01,51
2024,52322740,01,51
2024,52322736,01,51
2024,52322748,01,51
2024,52322742,01,51
2024,52322751,01,51
2024,52322738,01,51
2024,52723622,01,51
2024,52723607,01,51
2024,52723599,01,51
2024,52723618,01,51
2024,52723589,01,51
2024,52723613,01,51
2024,52723634,01,51
2024,52723584,01,51
2024,52723605,01,51
2024,52723625,01,51
2024,52723542,01,51
2024,52723546,01,51
2024,52723550,01,51
2024,52723579,01,51
2024,52723555,01,51
2024,52723581,01,51
2024,52723562,01,51
2024,52723569,01,51
2024,52723540,01,51
2024,52723572,01,51
2024,52723598,12,5
2024,52723537,01,51
2024,52723586,12A,7
2024,52723610,01,51
2024,52723636,01,51
2024,52723630,01,51
2024,52723646,01,51
2024,52723547,01,51
2024,52723554,01,51
2024,52723543,01,51
2024,52723557,01,51
2024,52723575,01,51
2024,52723587,01,51
2024,52723544,01,51
2024,52723556,01,51
2024,52723549,01,51
2024,52723563,01,51
2024,52723573,01,51
2024,52723650,01,51
2024,52723580,01,51
2024,52723552,01,51
2024,52723558,01,51
2024,52723567,01,51
2024,52723602,01,51
2024,52723617,01,51
2024,52723629,01,51
2024,52723612,01,51
2024,52723603,01,51
2024,52723623,01,51
2024,52964485,01,51
2024,52964499,01,51
2024,52964439,01,51
2024,52964462,12,5
2024,52964475,01,51
2024,52964453,01,51
2024,52964487,01,51
2024,52964513,01,51
2024,52964474,01,51
2024,52964502,01,51
2024,52964529,01,51
2024,52964483,01,51
2024,52964486,01,51
2024,52964515,01,51
2024,52964531,16,52
2024,52964498,01,51
2024,52964501,01,51
2024,52964440,01,51
2024,52964454,01,51
2024,52964467,01,51
2024,52964479,01,51
2024,52964492,01,51
2024,52964466,01,51
2024,52964509,01,51
2024,52964558,01,51
2024,52964545,01,51
2024,52964445,01,51
2024,52964472,01,51
2024,52964460,01,51
2024,52964468,01,51
2024,52964493,01,51
2024,52964506,01,51
2024,52964482,01,51
2024,52964521,01,51
2024,53389458,01,51
2024,53389470,01,51
2024,53389481,01,51
2024,53389377,01,51
2024,53389421,01,51
2024,53389388,01,51
2024,53389407,01,51
2024,53389443,01,51
2024,53389459,13,9
2024,53389489,01,51
2024,53389386,01,51
2024,53389396,01,51
2024,53389392,12,5
2024,53389466,01,51
2024,53389483,01,51
2024,53389408,01,51
2024,53389426,01,51
2024,53389371,01,51
2024,53389406,01,51
2024,53389438,01,51
2024,53389405,01,51
2024,53389412,01,51
2024,53389401,01,51
2024,53389395,01,51
2024,53389425,01,51
2024,53389456,01,51
2024,53389379,01,51
2024,53389384,01,51
2024,53389397,01,51
2024,53389419,12,5
2024,53389402,01,51
2024,53389414,01,51
2024,53389415,01,51
2024,53389430,01,51
2024,53389429,01,51
2024,53389434,01,51
2024,53389446,01,51
2024,53389448,01,51
2024,53389453,01,51
2024,53389462,01,51
2024,53389450,13,9
2024,53389457,01,51
2024,53389473,01,51
2024,53389477,01,51
2024,53389475,01,51
2024,54089792,01,51
2024,54089391,16,52
2024,54089388,01,51
2024,54089456,01,51
2024,54089771,01,51
2024,54089380,01,51
2024,54089436,01,51
2024,54089365,01,51
2024,54089401,01,51
2024,54089390,01,51
2024,54089459,01,51
2024,54089476,01,51
2024,54089496,01,51
2024,54089443,01,51
2024,54089448,01,51
2024,54089507,01,51
2024,54089418,01,51
2024,54089467,01,51
2024,54089714,01,51
2024,54089805,01,51
2024,54089366,01,51
2024,54089454,01,51
2024,54089697,01,51
2024,54089371,01,51
2024,54089439,01,51
2024,54089408,01,51
2024,54089457,01,51
2024,54089451,01,51
2024,54089511,01,51
2024,54089753,01,51
2024,54089795,01,51
2024,54089469,01,51
2024,54089520,01,51
2024,54089376,01,51
2024,54089450,01,51
2024,54089395,01,51
2024,54089762,16,52
2024,54089416,01,51
2024,54089477,01,51
2024,54089437,01,51
2024,54089777,01,51
2024,54089499,01,51
2024,54089765,01,51
2024,54089412,01,51
2024,54089485,01,51
2024,54089429,01,51
2024,54089430,01,51
2024,54089417,16,52
2024,54089478,01,51
2024,54089773,01,51
2024,54090071,12A,7
2024,54090092,01,51
2024,54090079,01,51
2024,54090086,01,51
2024,54090039,01,51
2024,54090070,01,51
2024,54090053,01,51
2024,54090013,01,51
2024,54089999,01,51
2024,54090095,01,51
2024,54090105,01,51
2024,54090068,01,51
2024,54090085,01,51
2024,54089994,01,51
2024,54090037,01,51
2024,54090005,01,51
2024,54090076,01,51
2024,54090052,01,51
2024,54090027,01,51
2024,54090042,01,51
2024,54090016,01,51
2024,54090055,01,51
2024,54090006,01,51
2024,54090021,01,51
2024,54090030,01,51
2024,54090080,01,51
2024,54090023,01,51
2024,54090043,01,51
2024,54090063,01,51
2024,54090088,01,51
2024,54090096,12,5
2024,54090008,01,51
2024,54090033,01,51
2024,54090041,01,51
2024,54090051,01,51
2024,54090082,01,51
2024,54090059,01,51
2024,54090084,01,51
2024,54090090,01,51
2024,54090044,01,51
2024,54090077,01,51
2024,54090018,01,51
2024,54090029,01,51
2024,54090056,01,51
2024,54090048,01,51
2024,54090062,01,51
2024,54090072,01,51
2024,54450757,01,51
2024,54450776,01,51
2024,54450784,01,51
2024,54450782,01,51
2024,54450759,01,51
2024,54450754,01,51
2024,54450749,01,51
2024,54450762,01,51
2024,54450766,01,51
2024,54450795,01,51
2024,54450791,01,51
2024,54450778,01,51
2024,54450790,01,51
2024,54450772,01,51
2024,54450763,01,51
2024,54450761,01,51
2024,54450780,01,51
2024,54450799,01,51
2024,54450764,01,51
2024,54450753,01,51
2024,54450777,01,51
2024,54450793,01,51
2024,54450798,01,51
2024,54450803,12,5
2024,54450812,01,51
2024,54450747,01,51
2024,54450786,12,5
2024,54450773,01,51
2024,54450792,01,51
2024,54450806,01,51
2024,54450769,01,51
2024,54450770,01,51
2024,54450789,01,51
2024,54450821,01,51
2024,54450826,01,51
2024,54450768,01,51
2024,54450783,01,51
2024,54450804,01,51
2024,54450814,01,51
2024,54450774,01,51
2024,54450796,01,51
2024,54450807,01,51
2024,54450787,01,51
2024,54450758,01,51
2024,54450779,01,51
2024,54450805,01,51
2024,54650957,01,51
2024,54650918,01,51
2024,54650951,01,51
2024,54650940,01,51
2024,54650925,01,51
2024,54650933,01,51
2024,54650935,01,51
2024,54650973,01,51
2024,54650983,01,51
2024,54650969,01,51
2024,54650956,01,51
2024,54650945,01,51
2024,54650954,01,51
2024,54650930,01,51
2024,54650936,01,51
2024,55487402,01,51
2024,55487405,01,51
2024,55487399,01,51
2024,55487411,01,51
2024,55487382,01,51
2024,55487417,01,51
2024,55487398,01,51
2024,55841014,01,51
2024,55841004,01,51
2024,55841050,01,51
2024,54649898,01,51
2024,54649900,01,51
2024,54649866,01,51
2024,54649877,01,51
2024,54649865,01,51
2024,54649889,01,51
2024,54649904,01,51
2024,54649890,01,51
2024,54649861,01,51
2024,54649879,01,51
2024,54649883,01,51
2024,54649869,01,51
2024,54649878,01,51
2024,54649886,01,51
2024,54649872,01,51
2024,54649870,01,51
2024,54649885,01,51
2024,54649891,01,51
2024,54649876,01,51
2024,54649894,01,51
2024,52567696,01,51
2024,52569052,01,51
2024,54650087,01,51
2024,54650095,01,51
2024,54650103,01,51
2024,54650166,01,51
2024,54650083,01,51
2024,54650144,01,51
2024,54650061,01,51
2024,54650069,01,51
2024,54650092,01,51
2024,54650125,01,51
2024,54650099,01,51
2024,54650104,01,51
2024,54650093,16,52
2024,54650101,01,51
2024,54650091,01,51
2024,54650057,01,51
2024,54650059,01,51
2024,54650063,01,51
2024,54650082,01,51
2024,54650105,01,51
2024,54650086,01,51
2024,54650339,01,51
2024,54650321,01,51
2024,54650326,01,51
2024,54650331,01,51
2024,54650348,01,51
2024,54650346,01,51
2024,54650349,01,51
2024,54650366,01,51
2024,54650356,01,51
2024,54650340,16,52
2024,54650612,01,51
2024,54650621,12,5
2024,54650596,01,51
2024,54650604,01,51
2024,54650599,01,51
2024,54650609,01,51
2024,54650623,01,51
2024,54650603,01,51
2024,54650607,01,51
2024,54650594,01,51
2024,54650625,01,51
2024,54650597,16,52
2024,54650616,01,51
2024,54650610,01,51
2024,54650622,12A,7
2024,54650622,16,52
2024,54650613,01,51
2024,54650618,01,51
2024,54650617,01,51
2024,54650840,01,51
2024,54650792,01,51
2024,54650807,01,51
2024,54650819,01,51
2024,54650801,01,51
2024,54650815,01,51
2024,54650809,01,51
2024,54650822,01,51
2024,54650798,01,51
2024,54650814,01,51
2024,54650820,01,51
2024,54650825,01,51
2024,54650833,01,51
2024,54650835,01,51
2024,54650817,01,51
2024,54650805,01,51
2024,54650789,01,51
2024,54650796,01,51
2024,54650803,01,51
2024,54650810,01,51
2024,54650829,01,51
2024,54650974,01,51
2024,54650982,01,51
2024,54650986,01,51
2024,54650948,16,52
2024,54650961,01,51
2024,54650966,01,51
2024,54650955,01,51
2024,54650971,01,51
2024,54650941,01,51
2024,54650949,01,51
2024,54650963,01,51
2024,54650958,01,51
2024,54650978,01,51
2024,54650977,01,51
2024,54650967,01,51
2024,55172791,01,51
2024,55172806,01,51
2024,55172826,01,51
2024,55172792,01,51
2024,55172789,01,51
2024,55172795,01,51
2024,55172790,01,51
2024,55172796,01,51
2024,55172794,01,51
2024,55172800,01,51
2024,55172807,01,51
2024,55172814,01,51
2024,55173081,01,51
2024,55173113,01,51
2024,55173108,01,51
2024,55173123,01,51
2024,55173133,01,51
2024,55173143,01,51
2024,55173120,01,51
2024,55173126,01,51
2024,55173114,01,51
2024,55173094,01,51
2024,55173107,01,51
2024,55173100,01,51
2024,55173115,01,51
2024,55173137,01,51
2024,55173179,01,51
2024,55173158,01,51
2024,55173164,01,51
2024,55173141,01,51
2024,55173152,01,51
2024,55173140,01,51
2024,55173127,01,51
2024,55173129,01,51
2024,55173431,01,51
2024,55173475,01,51
2024,55173444,01,51
2024,55173449,01,51
2024,55173454,01,51
2024,55173463,01,51
2024,55173441,01,51
2024,55173447,01,51
2024,55173456,01,51
2024,55173452,01,51
2024,55173481,01,51
2024,55173457,01,51
2024,55173468,01,51
2024,55173440,01,51
2024,55173445,01,51
2024,55173434,16,52
2024,55173424,01,51
2024,55173744,01,51
2024,55173751,01,51
2024,55173733,01,51
2024,55173737,01,51
2024,55173758,01,51
2024,55173736,01,51
2024,55173740,01,51
2024,55838953,01,51
2024,55839531,01,51
2024,55839584,01,51
2024,55838969,12A,7
2024,55838987,01,51
2024,55838991,01,51
2024,55839009,01,51
2024,55839039,01,51
2024,55839503,01,51
2024,55839002,01,51
2024,55839028,01,51
2024,55838986,01,51
2024,55839017,01,51
2024,55839521,01,51
2024,55838988,01,51
2024,55839535,01,51
2024,55838979,01,51
2024,55839011,01,51
2024,55839554,01,51
2024,55839940,01,51
2024,55839952,01,51
2024,55839920,01,51
2024,55839929,01,51
2024,55839942,01,51
2024,55839941,01,51
2024,55839954,01,51
2024,55839910,12,5
2024,55839923,01,51
2024,55839915,01,51
2024,55839904,01,51
2024,55839909,01,51
2024,51840388,01,51
2024,51840363,01,51
2024,51840387,01,51
2024,51840358,01,51
2024,51840417,01,51
2024,51840389,01,51
2024,51840440,01,51
2024,51840451,01,51
2024,51840456,01,51
2024,51840428,01,51
2024,51840433,01,51
2024,51840444,01,51
2024,51840376,01,51
2024,51840397,01,51
2024,51840426,01,51
2024,52074020,12A,7
2024,52074050,01,51
2024,52074066,01,51
2024,52074042,11,1
2024,52074042,16,52
2024,52074061,01,51
2024,52074102,01,51
2024,52074112,01,51
2024,52074059,01,51
2024,52074130,01,51
2024,52074016,01,51
2024,52074030,01,51
2024,52074052,01,51
2024,52074019,01,51
2024,52074026,01,51
2024,52073980,01,51
2024,52074017,16,52
2024,52074025,01,51
2024,52074039,01,51
2024,52074034,01,51
2024,52074111,01,51
2024,52074118,01,51
2024,52074024,01,51
2024,52074115,12,5
2024,52073996,01,51
2024,52074003,01,51
2024,52074010,01,51
2024,52074021,01,51
2024,52074684,01,51
2024,52074006,01,51
2024,52074659,01,51
2024,52074675,01,51
2024,52074015,01,51
2024,52074027,16,52
2024,52074033,01,51
2024,52074041,01,51
2024,52074057,16,52
2024,52074057,17,53
2024,52074090,01,51
2024,52074078,01,51
2024,52074094,01,51
2024,52074101,16,52
2024,52074001,01,51
2024,52074012,16,52
2024,52074667,01,51
2024,52073999,01,51
2024,52073987,01,51
2024,52074082,01,51
2024,52074116,01,51
2024,52074028,01,51
2024,52074000,01,51
2024,52074013,01,51
2024,52074086,01,51
2024,52074035,01,51
2024,52074053,01,51
2024,52074069,01,51
2024,52074096,01,51
2024,52074107,01,51
2024,52073991,01,51
2024,52074103,01,51
2024,52074114,01,51
2024,52073984,01,51
2024,52074029,01,51
2024,52074005,16,52
2024,52074018,01,51
2024,52074079,01,51
2024,52074123,01,51
2024,52074004,01,51
2024,52074011,01,51
2024,52074022,01,51
2024,52074044,01,51
2024,52074063,01,51
2024,52074098,01,51
2024,52074100,01,51
2024,52074009,01,51
2024,52074093,01,51
2024,52074036,01,51
2024,52074043,01,51
2024,52074067,01,51
2024,52074077,01,51
2024,52073981,01,51
2024,52074113,01,51
2024,52074120,01,51
2024,52074051,01,51
2024,52073988,01,51
2024,52073995,01,51
2024,52074072,01,51
2024,52074097,16,52
2024,52074023,01,51
2024,52074040,01,51
2024,52074031,01,51
2024,52074049,01,51
2024,52074089,01,51
2024,52074038,01,51
2024,52074056,01,51
2024,52074104,01,51
2024,52074065,01,51
2024,52074088,01,51
2024,52074105,01,51
2024,52074109,01,51
2024,52074075,01,51
2024,52074081,01,51
2024,52074091,01,51
2024,52074117,01,51
2024,52074188,01,51
2024,52074195,01,51
2024,52074197,01,51
2024,52074204,01,51
2024,52074199,01,51
2024,52074212,01,51
2024,52074219,16,52
2024,52074691,01,51
2024,52319507,01,51
2024,52319454,01,51
2024,52319294,01,51
2024,52319408,01,51
2024,52319399,01,51
2024,52319423,16,52
2024,52319466,01,51
2024,52319324,01,51
2024,52319359,01,51
2024,52319407,01,51
2024,52319432,01,51
2024,52319377,01,51
2024,52319448,01,51
2024,52319483,01,51
2024,52319380,16,52
2024,52319296,01,51
2024,52319342,01,51
2024,52319317,01,51
2024,52319363,01,51
2024,52319419,01,51
2024,52319362,01,51
2024,52319393,01,51
2024,52319392,01,51
2024,52319302,01,51
2024,52319311,01,51
2024,52319384,01,51
2024,52319413,01,51
2024,52319438,01,51
2024,52319459,01,51
2024,52319482,01,51
2024,52319310,01,51
2024,52319338,01,51
2024,52319325,01,51
2024,52319347,01,51
2024,52319322,12,5
2024,52319357,01,51
2024,52319381,16,52
2024,52319381,17,53
2024,52319411,01,51
2024,52319435,01,51
2024,52319368,01,51
2024,52319395,01,51
2024,52319414,01,51
2024,52319372,01,51
2024,52319403,01,51
2024,52319471,01,51
2024,52319387,01,51
2024,52319390,01,51
2024,52319290,12,5
2024,52319314,01,51
2024,52319441,01,51
2024,52319461,01,51
2024,52319478,01,51
2024,52319298,01,51
2024,52319309,01,51
2024,52319430,01,51
2024,52319460,01,51
2024,52319480,01,51
2024,52319488,01,51
2024,52319500,01,51
2024,52319431,01,51
2024,52319477,01,51
2024,52319346,01,51
2024,52319354,01,51
2024,52319442,01,51
2024,52319449,01,51
2024,52319329,01,51
2024,52319379,01,51
2024,52319405,01,51
2024,52319426,01,51
2024,52319424,01,51
2024,52319481,01,51
2024,52319281,01,51
2024,52319319,01,51
2024,52319366,01,51
2024,52319340,01,51
2024,52319391,01,51
2024,52319434,01,51
2024,52319475,01,51
2024,52319353,01,51
2024,52319406,01,51
2024,52319433,01,51
2024,52319541,01,51
2024,52319348,01,51
2024,52319374,01,51
2024,52319400,01,51
2024,52319428,01,51
2024,52319378,01,51
2024,52319453,01,51
2024,52319370,01,51
2024,52319450,01,51
2024,52319489,01,51
2024,52319352,01,51
2024,52319398,01,51
2024,52319427,01,51
2024,52319472,01,51
2024,52319495,01,51
2024,52319420,01,51
2024,52319445,01,51
2024,52319416,01,51
2024,52319455,01,51
2024,52319323,01,51
2024,52319351,01,51
2024,52319410,16,52
2024,52319446,01,51
2024,52319486,01,51
2024,52319327,01,51
2024,52319371,01,51
2024,52319422,01,51
2024,52319386,01,51
2024,52319440,01,51
2024,52319479,12,5
2024,52319364,01,51
2024,52319409,16,52
2024,52319287,01,51
2024,52319320,01,51
2024,52319527,01,51
2024,52319313,01,51
2024,52319469,01,51
2024,52319436,01,51
2024,52319337,01,51
2024,52319350,01,51
2024,52319382,01,51
2024,52319415,01,51
2024,52319464,01,51
2024,52319301,12,5
2024,52319299,01,51
2024,52319511,01,51
2024,52319519,01,51
2024,52319533,01,51
2024,52319318,01,51
2024,52319358,01,51
2024,52319330,01,51
2024,52319375,01,51
2024,52319425,01,51
2024,52319404,01,51
2024,52319447,01,51
2024,52319465,01,51
2024,52319417,01,51
2024,52319462,01,51
2024,52319397,01,51
2024,52319452,01,51
2024,52319490,01,51
2024,52319457,01,51
2024,52319339,01,51
2024,52319383,01,51
2024,52319349,01,51
2024,52319402,01,51
2024,52319535,01,51
2024,52319474,01,51
2024,52319444,01,51
2024,52319343,01,51
2024,54650944,01,51
2024,54650952,01,51
2024,54650964,01,51
2024,54650919,01,51
2024,54650947,01,51
2024,54650959,01,51
2024,54650968,01,51
2024,54650981,01,51
2024,54650929,01,51
2024,54650926,01,51
2024,54650965,01,51
2024,54650975,01,51
2024,54650922,01,51
2024,54650953,01,51
2024,54650970,01,51
2024,54650979,01,51
2024,54650946,01,51
2024,54650960,01,51
2024,54650923,01,51
2024,54650950,01,51
2024,54650976,01,51
2024,54650943,01,51
2024,54650980,01,51
2024,54650942,01,51
2024,54650962,01,51
2024,54650972,01,51
2024,54650927,01,51
2024,54650931,01,51
2024,54650937,01,51
2024,54650921,01,51
2024,54650928,01,51
2024,54650939,01,51
2024,55488252,01,51
2024,55488237,01,51
2024,55488208,01,51
2024,55488174,01,51
2024,55488195,01,51
2024,55488199,16,52
2024,55488216,01,51
2024,55488180,01,51
2024,55488179,01,51
2024,55488264,01,51
2024,55488230,01,51
2024,55488259,01,51
2024,55488258,01,51
2024,55488270,01,51
2024,55488233,01,51
2024,55488249,01,51
2024,55488265,01,51
2024,55488182,01,51
2024,55488191,01,51
2024,55488209,01,51
2024,55488219,12A,7
2024,55488236,01,51
2024,55488201,01,51
2024,55488228,01,51
2024,55488223,01,51
2024,55488243,01,51
2024,55488177,01,51
2024,55488186,01,51
2024,55488207,01,51
2024,55488173,01,51
2024,55488220,01,51
2024,55488234,01,51
2024,55488184,01,51
2024,55488192,01,51
2024,55488226,01,51
2024,55488225,01,51
2024,55488248,14,13
2024,55488194,16,52
2024,55488232,01,51
2024,55488187,01,51
2024,55488170,01,51
2024,55488188,01,51
2024,55488251,01,51
2024,55488206,12,5
2024,55488267,01,51
2024,55488213,01,51
2024,55488454,01,51
2024,55488420,01,51
2024,55488444,01,51
2024,55488455,01,51
2024,55488431,01,51
2024,55488446,01,51
2024,55488409,01,51
2024,55488421,01,51
2024,55488440,01,51
2024,55488439,01,51
2024,55488415,01,51
2024,55488424,12,5
2024,55488434,01,51
2024,55488413,01,51
2024,55488429,01,51
2024,55488449,01,51
2024,55488427,01,51
2024,55488426,01,51
2024,55488437,01,51
2024,55488445,01,51
2024,55488419,01,51
2024,55488435,16,52
2024,55488418,01,51
2024,55488457,01,51
2024,55488450,01,51
2024,55488430,01,51
2024,55488447,01,51
2024,55488416,01,51
2024,55488441,01,51
2024,55488453,01,51
2024,55488414,12,5
2024,55488452,16,52
2024,55488422,01,51
2024,55488433,01,51
2024,55488443,01,51
2024,55488406,01,51
2024,55488408,01,51
2024,55488410,01,51
2024,55488436,01,51
2024,55488423,01,51
2024,55488442,01,51
2024,55844152,01,51
2024,55844158,01,51
2024,55844159,01,51
2024,55844169,01,51
2024,55844137,01,51
2024,55844089,01,51
2024,55844093,01,51
2024,55844081,01,51
2024,55844134,01,51
2024,55844126,01,51
2024,55844129,01,51
2024,55844229,01,51
2024,55844164,01,51
2024,55844124,01,51
2024,55844127,01,51
2024,55844172,01,51
2024,55844091,01,51
2024,55844099,01,51
2024,55844133,01,51
2024,55844227,01,51
2024,55844237,01,51
2024,55844085,01,51
2024,55844130,01,51
2024,55844175,01,51
2024,55844118,01,51
2024,55844094,01,51
2024,55844215,01,51
2024,55844213,01,51
2024,55844429,01,51
2024,55844140,01,51
2024,55844104,01,51
2024,55844111,01,51
2024,55844107,01,51
2024,55844100,01,51
2024,55844096,01,51
2024,55844109,01,51
2024,55844166,01,51
2024,55844173,01,51
2024,53701210,01,51
2024,53701176,01,51
2024,53701245,01,51
2024,55174309,01,51
2024,55174327,01,51
2024,55174347,01,51
2024,55174369,01,51
2024,55174355,01,51
2024,55174336,01,51
2024,55174332,01,51
2024,55174374,01,51
2024,55174364,01,51
2024,56648298,01,51
2024,56648301,01,51
2024,56648286,01,51
2024,56648281,01,51
2024,56648299,01,51
2024,56648302,01,51
2024,56648300,01,51
2024,56648355,01,51
2024,56648314,01,51
2024,56648365,01,51
2024,56648354,01,51
2024,52963807,01,51
2024,52963794,01,51
2024,52963779,01,51
2024,52963788,01,51
2024,52963792,01,51
2024,52963790,01,51
2024,52963797,01,51
2024,52963802,01,51
2024,52963798,01,51
2024,52963803,01,51
2024,52963808,01,51
2024,52963812,01,51
2024,52963800,01,51
2024,52963813,01,51
2024,52963818,01,51
2024,52963823,01,51
2024,52963825,01,51
2024,54449571,12,5
2024,52963820,01,51
2024,52963828,01,51
2024,52963831,01,51
2024,52963819,01,51
2024,52963824,01,51
2024,52963822,01,51
2024,54449551,01,51
2024,54449516,01,51
2024,54449512,01,51
2024,54449528,01,51
2024,54449546,01,51
2024,54449542,01,51
2024,55839750,01,51
2024,54449545,01,51
2024,54449553,01,51
2024,54449549,01,51
2024,54449550,01,51
2024,54449560,01,51
2024,54449544,01,51
2024,54449559,01,51
2024,54449555,01,51
2024,54449558,01,51
2024,54449563,01,51
2024,54449552,01,51
2024,54449564,01,51
2024,54449573,01,51
2024,54650050,01,51
2024,54650068,01,51
2024,54650062,01,51
2024,54650066,01,51
2024,54650072,01,51
2024,55839667,01,51
2024,55839691,01,51
2024,55839705,01,51
2024,55839659,01,51
2024,55839672,01,51
2024,55839657,01,51
2024,55839649,01,51
2024,55839677,01,51
2024,55839711,01,51
2024,56646974,01,51
2024,56646978,01,51
2024,56646984,01,51
2024,56646985,01,51
2024,56646988,01,51
2024,56646981,01,51
2024,56647014,01,51
2024,56647007,01,51
2024,56647029,01,51
2024,56647004,01,51
2024,56647015,01,51
2024,56647022,16,52
2024,56646995,12,5
2024,56647012,01,51
2024,56647032,01,51
2024,52319866,01,51
2024,52319870,01,51
2024,52319881,01,51
2024,52319876,01,51
2024,52319888,01,51
2024,52319862,01,51
2024,52319872,01,51
2024,52319880,01,51
2024,52319875,01,51
2024,52319896,01,51
2024,52319882,01,51
2024,52319864,01,51
2024,52319868,01,51
2024,52319873,01,51
2024,52319895,01,51
2024,52319893,01,51
2024,52319884,01,51
2024,52319894,01,51
2024,52319889,01,51
2024,52319879,01,51
2024,52319892,01,51
2024,52319887,01,51
2024,52319890,01,51
2024,52319891,01,51
2024,52319886,01,51
2024,52566447,01,51
2024,52566571,01,51
2024,52566658,17,53
2024,52566516,01,51
2024,52566871,01,51
2024,52566634,01,51
2024,52566711,01,51
2024,52566499,01,51
2024,52566687,01,51
2024,52566547,01,51
2024,52566584,01,51
2024,52566559,01,51
2024,52566718,01,51
2024,52566579,01,51
